JLSJC,SJLX,CLBS,FSRQ,CJXH,CJBH,YWFL,WTXH,SBXH,ZQDM,JYSC,GDDM,SBXW,WTFX,PCLX,CJSJ,CJSL,CJJG,CJJE,TOTALFEE,WTSL,PRICE,FUND,ASSET,COMBI,ZLXH,XGCX,ORIG,SFBZ,TZGW,AUTO,COMP,ALGO,WTZT,TSBZ,TZLX,PCFX,OPERATOR,SFCD,FQFS,DRSL,DRJE,WTPH,JYSL,BDKC,WBXT,XTLY,SBFX,ZCJSL,ZCJJE,HGXH,JGLX,ZRZH,MBLX,SCCJSJ,ETFSSFS,HBDM,CPBH,DYBH,ZHBH
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000278,0103000003388414,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,2600.0,4.09,10634.0,5.32,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,34268.0,140156.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000279,0103000003388670,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,10900.0,4.09,44581.0,22.29,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,45168.0,184737.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000280,0103000003389076,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,6600.0,4.09,26994.0,13.5,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,51768.0,211731.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000281,0103000003390236,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,600.0,4.09,2454.0,1.22,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,52368.0,214185.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000282,0103000003390239,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,200.0,4.09,818.0,0.41,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,52568.0,215003.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000283,0103000003390511,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,400.0,4.09,1636.0,0.82,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,52968.0,216639.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000284,0103000003390727,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,300.0,4.09,1227.0,0.61,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,53268.0,217866.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000285,0103000003391373,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,4300.0,4.09,17587.0,8.8,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,57568.0,235453.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000286,0103000003392127,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,2400.0,4.09,9816.0,4.9,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,59968.0,245269.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000287,0103000003392445,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,200.0,4.09,818.0,0.41,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,60168.0,246087.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000288,0103000003393202,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,2300.0,4.09,9407.0,4.71,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,62468.0,255494.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000289,0103000003394560,1,10000297,10000251,000630,2,0899235931,033500,2,,93230,100.0,4.09,409.0,0.2,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,62568.0,255903.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000290,0103000003394957,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,100.0,4.09,409.0,0.21,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,62668.0,256312.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000291,0103000003395139,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,100.0,4.09,409.0,0.2,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,62768.0,256721.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000292,0103000003395432,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,6000.0,4.09,24540.0,12.27,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,68768.0,281261.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000293,0103000003395578,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,200.0,4.09,818.0,0.41,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,68968.0,282079.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000294,0103000003395841,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,97300.0,4.09,397957.0,198.98,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,166268.0,680036.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000295,0103000003395864,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,100.0,4.09,409.0,0.2,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,166368.0,680445.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000296,0103000003396690,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,4000.0,4.09,16360.0,8.18,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,170368.0,696805.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000297,0103000003396876,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,900.0,4.09,3681.0,1.84,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,171268.0,700486.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000298,0103000003397676,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,1000.0,4.09,4090.0,2.05,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,172268.0,704576.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000299,0103000003397708,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,500.0,4.09,2045.0,1.02,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,172768.0,706621.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000300,0103000003397941,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,12000.0,4.09,49080.0,24.54,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,184768.0,755701.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000301,0103000003397991,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,300.0,4.09,1227.0,0.61,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,6,0,1,0,400002,0,Y,185068.0,756928.12,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:31,fund.jy.realdeal,0,20220210,50000302,0103000003398048,1,10000297,10000251,000630,2,0899235931,033500,2,,93231,14932.0,4.09,61071.88,30.54,200000.0,4.09,573,1122,1122,0,0,7,,400127,0,0,,7,0,1,0,400002,0,Y,200000.0,818000.0,10000298,0,,39,1,0S,0.0,0.0,0,0,0,,93230,,,0040A012,2,2
2022-02-10 09:32:46,fund.jy.realdeal,0,20220210,50000311,0101000003331537,1,10000301,10000253,000807,2,0899235931,033500,2,,93245,100.0,13.76,1376.0,5.0,20000.0,13.76,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,100.0,1376.0,10000302,0,,42,1,0S,0.0,0.0,0,0,0,,93245,,,0040A012,2,2
2022-02-10 09:32:51,fund.jy.realdeal,0,20220210,50000312,0101000003350180,1,10000301,10000253,000807,2,0899235931,033500,2,,93247,100.0,13.76,1376.0,0.0,20000.0,13.76,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,200.0,2752.0,10000302,0,,42,1,0S,0.0,0.0,0,0,0,,93245,,,0040A012,2,2
2022-02-10 09:32:51,fund.jy.realdeal,0,20220210,50000313,0101000003354163,1,10000301,10000253,000807,2,0899235931,033500,2,,93247,4000.0,13.76,55040.0,23.9,20000.0,13.76,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,4200.0,57792.0,10000302,0,,42,1,0S,0.0,0.0,0,0,0,,93245,,,0040A012,2,2
2022-02-10 09:32:51,fund.jy.realdeal,0,20220210,50000314,0101000003355973,1,10000301,10000253,000807,2,0899235931,033500,2,,93247,6100.0,13.76,83936.0,41.96,20000.0,13.76,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,10300.0,141728.0,10000302,0,,42,1,0S,0.0,0.0,0,0,0,,93245,,,0040A012,2,2
2022-02-10 09:32:51,fund.jy.realdeal,0,20220210,50000315,0101000003356389,1,10000301,10000253,000807,2,0899235931,033500,2,,93247,1700.0,13.76,23392.0,11.7,20000.0,13.76,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,12000.0,165120.0,10000302,0,,42,1,0S,0.0,0.0,0,0,0,,93245,,,0040A012,2,2
2022-02-10 09:32:51,fund.jy.realdeal,0,20220210,50000316,0101000003358023,1,10000301,10000253,000807,2,0899235931,033500,2,,93248,8000.0,13.76,110080.0,55.04,20000.0,13.76,573,1122,1122,0,0,7,,400122,0,0,,7,0,1,0,400002,0,Y,20000.0,275200.0,10000302,0,,42,1,0S,0.0,0.0,0,0,0,,93245,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000332,0101000003642835,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,1800.0,13.81,24858.0,12.43,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,1800.0,24858.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000333,0101000003642837,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,500.0,13.81,6905.0,3.45,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,2300.0,31763.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000334,0101000003642839,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,200.0,13.81,2762.0,1.38,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,2500.0,34525.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000335,0101000003642841,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,1000.0,13.81,13810.0,6.91,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,3500.0,48335.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000336,0101000003642843,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,100.0,13.81,1381.0,0.69,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,3600.0,49716.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000337,0101000003642845,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,200.0,13.81,2762.0,1.38,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,3800.0,52478.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000338,0101000003642847,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,2000.0,13.81,27620.0,13.81,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,5800.0,80098.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000339,0101000003642849,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,100.0,13.81,1381.0,0.69,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,5900.0,81479.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000340,0101000003642851,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,2000.0,13.81,27620.0,13.81,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,7900.0,109099.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000341,0101000003642853,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,1000.0,13.81,13810.0,6.9,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,8900.0,122909.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000342,0101000003642855,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,1000.0,13.81,13810.0,6.91,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,9900.0,136719.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000343,0101000003642857,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,20000.0,13.81,276200.0,138.1,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,6,0,1,0,400002,0,Y,29900.0,412919.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000344,0101000003642859,1,10000309,10000257,000807,2,0899235931,033500,1,,93311,100.0,13.81,1381.0,0.69,30000.0,13.81,573,1122,1122,0,0,7,,400120,0,0,,7,0,1,0,400002,0,Y,30000.0,414300.0,10000310,0,,46,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000345,0101000003642863,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,400.0,13.81,5524.0,5.0,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,400.0,5524.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000346,0101000003642865,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,100.0,13.81,1381.0,0.0,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,500.0,6905.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000347,0101000003642867,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,400.0,13.82,5528.0,1.22,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,900.0,12433.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000348,0101000003642869,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,1500.0,13.82,20730.0,10.36,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,2400.0,33163.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000349,0101000003642871,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,2000.0,13.82,27640.0,13.82,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,4400.0,60803.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000350,0101000003642873,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,1600.0,13.82,22112.0,11.06,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,6000.0,82915.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000351,0101000003642875,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,2200.0,13.82,30404.0,15.2,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,8200.0,113319.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000352,0101000003642877,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,400.0,13.82,5528.0,2.76,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,8600.0,118847.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000353,0101000003642879,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,1000.0,13.82,13820.0,6.91,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,9600.0,132667.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000354,0101000003642881,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,100.0,13.82,1382.0,0.69,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,9700.0,134049.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000355,0101000003642883,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,300.0,13.82,4146.0,2.08,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,10000.0,138195.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
2022-02-10 09:33:16,fund.jy.realdeal,0,20220210,50000356,0101000003642885,1,10000311,10000258,000807,2,0899235931,033500,1,,93311,300.0,13.82,4146.0,2.07,40000.0,13.82,573,1122,1122,0,0,7,,400122,0,0,,6,0,1,0,400002,0,Y,10300.0,142341.0,10000312,0,,47,1,0B,0.0,0.0,0,0,0,,93311,,,0040A012,2,2
